geometry,name,types,vicinity,latitude,longitude,distance,lifeline_number,lifeline_category
"{'location': {'lat': 39.8662044, 'lng': -104.9753607}, 'viewport': {'northeast': {'lat': 39.8675533802915, 'lng': -104.9740117197085}, 'southwest': {'lat': 39.8648554197085, 'lng': -104.9767096802915}}}",Five Star Stadium,['stadium'],"9351 Washington Street, Thornton",39.8662044,-104.9753607,14.191,2,food_water_shelter
"{'location': {'lat': 39.8668133, 'lng': -105.0174594}, 'viewport': {'northeast': {'lat': 39.8680975802915, 'lng': -105.0161141697085}, 'southwest': {'lat': 39.8653996197085, 'lng': -105.0188121302915}}}",Kimberly Hills,"['rv_park', 'lodging']","2551 West 92nd Avenue, Federal Heights",39.8668133,-105.0174594,14.3909,2,food_water_shelter
"{'location': {'lat': 39.8716141, 'lng': -105.0110621}, 'viewport': {'northeast': {'lat': 39.8730483302915, 'lng': -105.0095600697085}, 'southwest': {'lat': 39.8703503697085, 'lng': -105.0122580302915}}}",Redwood Estates,"['rv_park', 'lodging']","9595 Pecos Street, Thornton",39.8716141,-105.0110621,14.843,2,food_water_shelter
"{'location': {'lat': 39.8729513, 'lng': -105.0201791}, 'viewport': {'northeast': {'lat': 39.8743004802915, 'lng': -105.0186134197085}, 'southwest': {'lat': 39.8716025197085, 'lng': -105.0213113802915}}}",Denver Cascade MH Community,"['rv_park', 'lodging']","9650 Federal Boulevard, Denver",39.8729513,-105.0201791,15.1032,2,food_water_shelter
"{'location': {'lat': 39.875832, 'lng': -105.4494407}, 'viewport': {'northeast': {'lat': 39.8770728302915, 'lng': -105.4480494197085}, 'southwest': {'lat': 39.8743748697085, 'lng': -105.4507473802915}}}",Reverends Ridge Campground,"['campground', 'lodging', 'park']","70 Rudolph Ranch Road, Black Hawk",39.875832,-105.4494407,42.1082,2,food_water_shelter
"{'location': {'lat': 39.8777395, 'lng': -105.450396}, 'viewport': {'northeast': {'lat': 39.87909653029149, 'lng': -105.4490346197085}, 'southwest': {'lat': 39.87639856970849, 'lng': -105.4517325802915}}}",Golden Gate State Park Campground,"['campground', 'lodging', 'park']","303 Reverend's Ridge Road, Black Hawk",39.8777395,-105.450396,42.2609,2,food_water_shelter
"{'location': {'lat': 39.8889456, 'lng': -105.0760173}, 'viewport': {'northeast': {'lat': 39.8901877802915, 'lng': -105.0745000697085}, 'southwest': {'lat': 39.8874898197085, 'lng': -105.0771980302915}}}",Panera Bread,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'store']","10450 Town Center Drive Suite 10, Westminster",39.8889456,-105.0760173,18.2074,2,food_water_shelter
"{'location': {'lat': 39.9122627, 'lng': -105.0507841}, 'viewport': {'northeast': {'lat': 39.9135802302915, 'lng': -105.0496046697085}, 'southwest': {'lat': 39.9108822697085, 'lng': -105.0523026302915}}}",Sprouts Farmers Market,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'store']","5150 West 120th Avenue, Westminster",39.9122627,-105.0507841,19.944,2,food_water_shelter
"{'location': {'lat': 39.91290399999999, 'lng': -105.070034}, 'viewport': {'northeast': {'lat': 39.9144239802915, 'lng': -105.0686975697085}, 'southwest': {'lat': 39.9117260197085, 'lng': -105.0713955302915}}}",Pacific Ocean Marketplace,"['bakery', 'supermarket', 'grocery_or_supermarket', 'food', 'health', 'store']","6600 West 120th Avenue, Broomfield",39.91290399999999,-105.070034,20.5002,2,food_water_shelter
"{'location': {'lat': 39.91443719999999, 'lng': -104.9396778}, 'viewport': {'northeast': {'lat': 39.91587668029149, 'lng': -104.9383294697085}, 'southwest': {'lat': 39.91317871970849, 'lng': -104.9410274302915}}}",Walgreens,"['drugstore', 'convenience_store', 'food', 'health', 'clothing_store', 'store']","4001 East 120th Avenue, Thornton",39.91443719999999,-104.9396778,19.9764,2,food_water_shelter
"{'location': {'lat': 39.91647100000001, 'lng': -104.9770453}, 'viewport': {'northeast': {'lat': 39.91761938029151, 'lng': -104.9756159197085}, 'southwest': {'lat': 39.91492141970851, 'lng': -104.9783138802915}}}",Barnes & Noble,"['book_store', 'cafe', 'food', 'store']","701 East 120th Avenue, Thornton",39.91647100000001,-104.9770453,19.7616,2,food_water_shelter
"{'location': {'lat': 39.916645, 'lng': -105.04643}, 'viewport': {'northeast': {'lat': 39.9177129802915, 'lng': -105.044745}, 'southwest': {'lat': 39.91501501970851, 'lng': -105.0478582}}}",Walmart Supercenter,"['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'food', 'store']","4651 West 121st Avenue, Broomfield",39.916645,-105.04643,20.3243,2,food_water_shelter
"{'location': {'lat': 39.9168683, 'lng': -105.057591}, 'viewport': {'northeast': {'lat': 39.9180241802915, 'lng': -105.0562056697085}, 'southwest': {'lat': 39.9153262197085, 'lng': -105.0589036302915}}}",The Home Depot,"['hardware_store', 'home_goods_store', 'store']","12171 Sheridan Boulevard, Broomfield",39.9168683,-105.057591,20.5945,2,food_water_shelter
"{'location': {'lat': 39.9188305, 'lng': -105.0408108}, 'viewport': {'northeast': {'lat': 39.92018068029149, 'lng': -105.0392750197085}, 'southwest': {'lat': 39.9174827197085, 'lng': -105.0419729802915}}}",Cimarron Village,"['rv_park', 'lodging']","12205 North, Perry Street, Broomfield",39.9188305,-105.0408108,20.4538,2,food_water_shelter
"{'location': {'lat': 39.9238979, 'lng': -104.9891657}, 'viewport': {'northeast': {'lat': 39.9252544802915, 'lng': -104.9883576697085}, 'southwest': {'lat': 39.9225565197085, 'lng': -104.9910556302915}}}",North Stadium,['stadium'],"12500 Delaware Drive, Westminster",39.9238979,-104.9891657,20.5563,2,food_water_shelter
"{'location': {'lat': 39.9302408, 'lng': -105.1344619}, 'viewport': {'northeast': {'lat': 39.9315897802915, 'lng': -105.1330694697085}, 'southwest': {'lat': 39.9288918197085, 'lng': -105.1357674302915}}}",P.F. Chang's,"['meal_takeaway', 'restaurant', 'food']","1 West Flatiron Crossing Drive Unit 500, Bldg. 5, Broomfield",39.9302408,-105.1344619,24.5771,2,food_water_shelter
"{'location': {'lat': 39.9329826, 'lng': -105.1331166}, 'viewport': {'northeast': {'lat': 39.93543604999999, 'lng': -105.1300538}, 'southwest': {'lat': 39.93079585, 'lng': -105.1361694}}}",FlatIron Crossing,"['shopping_mall', 'restaurant', 'food', 'clothing_store', 'store']","1 West Flatiron Crossing Drive, Broomfield",39.9329826,-105.1331166,24.7847,2,food_water_shelter
"{'location': {'lat': 39.9402778, 'lng': -104.9905556}, 'viewport': {'northeast': {'lat': 39.94197173029151, 'lng': -104.988814}, 'southwest': {'lat': 39.93927376970851, 'lng': -104.9920904}}}",Walmart Supercenter,"['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'food', 'store']","200 West 136th Avenue, Westminster",39.9402778,-104.9905556,22.3794,2,food_water_shelter
"{'location': {'lat': 39.9485711, 'lng': -105.3691187}, 'viewport': {'northeast': {'lat': 39.9499130302915, 'lng': -105.3677909197085}, 'southwest': {'lat': 39.9472150697085, 'lng': -105.3704888802915}}}",Gross Reservoir,"['campground', 'lodging', 'park']","Forest Service Road 359, Nederland",39.9485711,-105.3691187,39.8942,2,food_water_shelter
"{'location': {'lat': 39.95818199999999, 'lng': -104.9913414}, 'viewport': {'northeast': {'lat': 39.95959948029149, 'lng': -104.9899910697085}, 'southwest': {'lat': 39.9569015197085, 'lng': -104.9926890302915}}}",Mimi's Bistro + Bakery,"['bakery', 'meal_takeaway', 'cafe', 'bar', 'restaurant', 'food', 'store']","14416 Delaware Street, Westminster",39.95818199999999,-104.9913414,24.3726,2,food_water_shelter
"{'location': {'lat': 39.9623943, 'lng': -104.9939158}, 'viewport': {'northeast': {'lat': 39.9637378802915, 'lng': -104.9924221197085}, 'southwest': {'lat': 39.9610399197085, 'lng': -104.9951200802915}}}",Marco's Pizza,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food']","14663 Orchard Parkway, Westminster",39.9623943,-104.9939158,24.8433,2,food_water_shelter
"{'location': {'lat': 39.9704626, 'lng': -105.0863198}, 'viewport': {'northeast': {'lat': 39.9718350302915, 'lng': -105.0846127697085}, 'southwest': {'lat': 39.9691370697085, 'lng': -105.0873107302915}}}",Subway,"['meal_takeaway', 'restaurant', 'food']","200 Exempla Circle Suite R1360, Lafayette",39.9704626,-105.0863198,27.017,2,food_water_shelter
"{'location': {'lat': 39.9769471, 'lng': -105.1319962}, 'viewport': {'northeast': {'lat': 39.9782971802915, 'lng': -105.1307104197085}, 'southwest': {'lat': 39.9755992197085, 'lng': -105.1334083802915}}}",The Huckleberry,"['bakery', 'cafe', 'restaurant', 'food', 'store']","700 Main Street, Louisville",39.9769471,-105.1319962,29.1017,2,food_water_shelter
"{'location': {'lat': 39.9841753, 'lng': -105.2497428}, 'viewport': {'northeast': {'lat': 39.9854166302915, 'lng': -105.2483159697085}, 'southwest': {'lat': 39.9827186697085, 'lng': -105.2510139302915}}}",Neptune Mountaineering,"['cafe', 'food', 'clothing_store', 'store']","633 South Broadway, Boulder",39.9841753,-105.2497428,35.1433,2,food_water_shelter
"{'location': {'lat': 39.9845576, 'lng': -104.7862891}, 'viewport': {'northeast': {'lat': 39.98594603029149, 'lng': -104.7850472697085}, 'southwest': {'lat': 39.98324806970849, 'lng': -104.7877452302915}}}",Eastgate Village,"['rv_park', 'lodging']","3060 East Bridge Street, Brighton",39.9845576,-104.7862891,32.3957,2,food_water_shelter
"{'location': {'lat': 39.9872328, 'lng': -105.1307594}, 'viewport': {'northeast': {'lat': 39.9885392302915, 'lng': -105.1295339697085}, 'southwest': {'lat': 39.9858412697085, 'lng': -105.1322319302915}}}",ConferenceDirect,"['casino', 'lodging']","1017 East South Boulder Road g, Louisville",39.9872328,-105.1307594,30.1039,2,food_water_shelter
"{'location': {'lat': 40.0006676, 'lng': -105.1036001}, 'viewport': {'northeast': {'lat': 40.0020176802915, 'lng': -105.1021550697085}, 'southwest': {'lat': 39.9993197197085, 'lng': -105.1048530302915}}}",Walgreens,"['drugstore', 'convenience_store', 'food', 'health', 'clothing_store', 'store']","309 N, U.S. 287, Lafayette",40.0006676,-105.1036001,30.6708,2,food_water_shelter
"{'location': {'lat': 40.0029278, 'lng': -105.2595468}, 'viewport': {'northeast': {'lat': 40.0042688302915, 'lng': -105.2584838697085}, 'southwest': {'lat': 40.0015708697085, 'lng': -105.2611818302915}}}",Kittredge Field,['stadium'],"2510 Kittredge Loop Drive, Boulder",40.0029278,-105.2595468,37.2955,2,food_water_shelter
"{'location': {'lat': 40.006176, 'lng': -105.105268}, 'viewport': {'northeast': {'lat': 40.0075081302915, 'lng': -105.1035102197085}, 'southwest': {'lat': 40.0048101697085, 'lng': -105.1062081802915}}}",Walmart Supercenter,"['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'food', 'store']","745 U.S. 287, Lafayette",40.006176,-105.105268,31.2975,2,food_water_shelter
"{'location': {'lat': 40.00903599999999, 'lng': -105.2764176}, 'viewport': {'northeast': {'lat': 40.01037503029149, 'lng': -105.2749787697085}, 'southwest': {'lat': 40.00767706970849, 'lng': -105.2776767302915}}}",Half Fast Subs On The Hill,"['meal_delivery', 'restaurant', 'food', 'store']","1215 13th Street, Boulder",40.00903599999999,-105.2764176,38.7257,2,food_water_shelter
"{'location': {'lat': 40.01545, 'lng': -105.2772056}, 'viewport': {'northeast': {'lat': 40.0167603802915, 'lng': -105.2761012197085}, 'southwest': {'lat': 40.0140624197085, 'lng': -105.2787991802915}}}",The Boulder Dushanbe Teahouse,"['cafe', 'food']","1770 13th Street, Boulder",40.01545,-105.2772056,39.3232,2,food_water_shelter
"{'location': {'lat': 40.0160624, 'lng': -105.2546818}, 'viewport': {'northeast': {'lat': 40.0171585302915, 'lng': -105.2535829197085}, 'southwest': {'lat': 40.0144605697085, 'lng': -105.2562808802915}}}",The Home Depot,"['hardware_store', 'home_goods_store', 'store']","1600 29th Street, Boulder",40.0160624,-105.2546818,38.2083,2,food_water_shelter
"{'location': {'lat': 40.0162609, 'lng': -105.2616684}, 'viewport': {'northeast': {'lat': 40.0177418802915, 'lng': -105.2604656697085}, 'southwest': {'lat': 40.0150439197085, 'lng': -105.2631636302915}}}",McGuckin Hardware,"['hardware_store', 'locksmith', 'home_goods_store', 'store']","2525 Arapahoe Avenue, Boulder",40.0162609,-105.2616684,38.5818,2,food_water_shelter
"{'location': {'lat': 40.01798900000001, 'lng': -105.326301}, 'viewport': {'northeast': {'lat': 40.0194509802915, 'lng': -105.3246824197085}, 'southwest': {'lat': 40.01675301970851, 'lng': -105.3273803802915}}}",Boulder Adventure Lodge (A-Lodge),"['campground', 'lodging', 'park']","91 Fourmile Canyon Drive, Boulder",40.01798900000001,-105.326301,42.2724,2,food_water_shelter
"{'location': {'lat': 40.0186489, 'lng': -104.5918459}, 'viewport': {'northeast': {'lat': 40.02004913029149, 'lng': -104.5907892}, 'southwest': {'lat': 40.0173511697085, 'lng': -104.595016}}}",DEKO Ranch,"['campground', 'lodging', 'park']","24503 County Road 4, Hudson",40.0186489,-104.5918459,46.1054,2,food_water_shelter
"{'location': {'lat': 40.02392700000001, 'lng': -105.255984}, 'viewport': {'northeast': {'lat': 40.0251281802915, 'lng': -105.2546601197085}, 'southwest': {'lat': 40.0224302197085, 'lng': -105.2573580802915}}}",Whole Foods Market,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'store']","2905 Pearl Street, Boulder",40.02392700000001,-105.255984,38.9817,2,food_water_shelter
"{'location': {'lat': 40.0284992, 'lng': -105.2577483}, 'viewport': {'northeast': {'lat': 40.02993353029149, 'lng': -105.2565315697085}, 'southwest': {'lat': 40.02723556970849, 'lng': -105.2592295302915}}}",Walgreens,"['drugstore', 'convenience_store', 'food', 'health', 'clothing_store', 'store']","2870 28th Street, Boulder",40.0284992,-105.2577483,39.4832,2,food_water_shelter
"{'location': {'lat': 40.0312602, 'lng': -105.2359727}, 'viewport': {'northeast': {'lat': 40.03463935, 'lng': -105.2332115}, 'southwest': {'lat': 40.02989115000001, 'lng': -105.2385411}}}",Vista Village Mobile Home,"['rv_park', 'lodging']","5000 Butte Street, Boulder",40.0312602,-105.2359727,38.6943,2,food_water_shelter
"{'location': {'lat': 40.0314756, 'lng': -105.2245151}, 'viewport': {'northeast': {'lat': 40.0328223802915, 'lng': -105.2231669197085}, 'southwest': {'lat': 40.0301244197085, 'lng': -105.2258648802915}}}",San Lazaro Park Properties,"['rv_park', 'lodging']","5505 Valmont Road # 1, Boulder",40.0314756,-105.2245151,38.1927,2,food_water_shelter
"{'location': {'lat': 40.1759678, 'lng': -105.1178555}, 'viewport': {'northeast': {'lat': 40.1773135302915, 'lng': -105.1158452197085}, 'southwest': {'lat': 40.1746155697085, 'lng': -105.1185431802915}}}",Everly - Montgomery Field,['stadium'],Longmont,40.1759678,-105.1178555,49.8201,2,food_water_shelter
"{'location': {'lat': 39.40811679999999, 'lng': -104.8614376}, 'viewport': {'northeast': {'lat': 39.40942253029149, 'lng': -104.8602650197085}, 'southwest': {'lat': 39.40672456970849, 'lng': -104.8629629802915}}}",PetSmart,"['veterinary_care', 'store']","4654 Milestone Lane, Castle Rock",39.40811679999999,-104.8614376,38.4807,3,health_medical
"{'location': {'lat': 39.4701914, 'lng': -104.8827195}, 'viewport': {'northeast': {'lat': 39.47148348029149, 'lng': -104.8814891197085}, 'southwest': {'lat': 39.46878551970849, 'lng': -104.8841870802915}}}",Walgreens,"['drugstore', 'convenience_store', 'food', 'health', 'clothing_store', 'store']","7370 Lagae Road, Castle Rock",39.4701914,-104.8827195,31.3371,3,health_medical
"{'location': {'lat': 39.5195708, 'lng': -104.7657648}, 'viewport': {'northeast': {'lat': 39.5207784302915, 'lng': -104.7644015197085}, 'southwest': {'lat': 39.5180804697085, 'lng': -104.7670994802915}}}","All Sports Physical Therapy, PC","['physiotherapist', 'health']","19201 Mainstreet #205, Parker",39.5195708,-104.7657648,31.1182,3,health_medical
"{'location': {'lat': 39.5294505, 'lng': -104.7656035}, 'viewport': {'northeast': {'lat': 39.5308488302915, 'lng': -104.7642564197085}, 'southwest': {'lat': 39.5281508697085, 'lng': -104.7669543802915}}}",Parker Funeral Home and Crematory,['funeral_home'],"10325 Parkglenn Way, Parker",39.5294505,-104.7656035,30.2696,3,health_medical
"{'location': {'lat': 39.5349721, 'lng': -104.884596}, 'viewport': {'northeast': {'lat': 39.5363242802915, 'lng': -104.8834936697085}, 'southwest': {'lat': 39.5336263197085, 'lng': -104.8861916302915}}}",CVS Pharmacy,"['pharmacy', 'health', 'store']","10001 Commons Street, Lone Tree",39.5349721,-104.884596,24.4756,3,health_medical
"{'location': {'lat': 39.5417753, 'lng': -104.9124468}, 'viewport': {'northeast': {'lat': 39.54312428029149, 'lng': -104.9110978197085}, 'southwest': {'lat': 39.5404263197085, 'lng': -104.9137957802915}}}",Walgreens,"['drugstore', 'convenience_store', 'food', 'health', 'clothing_store', 'store']","6650 Timberline Road, Highlands Ranch",39.5417753,-104.9124468,22.9703,3,health_medical
"{'location': {'lat': 39.5486133, 'lng': -104.7710383}, 'viewport': {'northeast': {'lat': 39.5500396302915, 'lng': -104.7697053697085}, 'southwest': {'lat': 39.5473416697085, 'lng': -104.7724033302915}}}",Hartmann June R,"['physiotherapist', 'health']","9395 Crown Crest Boulevard, Parker",39.5486133,-104.7710383,28.3433,3,health_medical
"{'location': {'lat': 39.5486133, 'lng': -104.7710383}, 'viewport': {'northeast': {'lat': 39.5507983, 'lng': -104.76233455}, 'southwest': {'lat': 39.54761990000001, 'lng': -104.77393955}}}",Parker Adventist Hospital,['hospital'],"9395 Crown Crest Boulevard, Parker",39.5486133,-104.7710383,28.3433,3,health_medical
"{'location': {'lat': 39.55626599999999, 'lng': -105.0008564}, 'viewport': {'northeast': {'lat': 39.55765693029149, 'lng': -104.9993600197085}, 'southwest': {'lat': 39.55495896970849, 'lng': -105.0020579802915}}}",Panorama Orthopedics & Spine Center - Highlands Ranch,"['physiotherapist', 'doctor', 'health']","1060 Plaza Drive #200, Highlands Ranch",39.55626599999999,-105.0008564,20.3879,3,health_medical
"{'location': {'lat': 39.55888709999999, 'lng': -104.9077486}, 'viewport': {'northeast': {'lat': 39.5603130302915, 'lng': -104.9061959697085}, 'southwest': {'lat': 39.5576150697085, 'lng': -104.9088939302915}}}",King Soopers Pharmacy,"['pharmacy', 'health', 'store']","8673 South Quebec Street, Highlands Ranch",39.55888709999999,-104.9077486,21.2849,3,health_medical
