geometry,name,plus_code,types,vicinity,latitude,longitude,distance,lifeline_number,lifeline_category
"{'location': {'lat': 39.7936058, 'lng': -105.0549222}, 'viewport': {'northeast': {'lat': 39.7949553802915, 'lng': -105.0535732697085}, 'southwest': {'lat': 39.7922574197085, 'lng': -105.0562712302915}}}",Sheridan,"{'compound_code': 'QWVW+C2 Arvada, Colorado, United States', 'global_code': '85FPQWVW+C2'}","['rv_park', 'lodging', 'point_of_interest', 'establishment']","5305 Sheridan Boulevard, Arvada",39.793605799999995,-105.05492220000001,8.2007,2,food_water_shelter
"{'location': {'lat': 39.79797620000001, 'lng': -105.483411}, 'viewport': {'northeast': {'lat': 39.7995462302915, 'lng': -105.4820095197085}, 'southwest': {'lat': 39.79684826970851, 'lng': -105.4847074802915}}}",Isle Casino Hotel Black Hawk,"{'compound_code': 'QGX8+5J Black Hawk, Colorado, United States', 'global_code': '85FPQGX8+5J'}","['casino', 'lodging', 'point_of_interest', 'establishment']","401 Main Street, Black Hawk",39.79797620000001,-105.483411,42.6994,2,food_water_shelter
"{'location': {'lat': 39.7984584, 'lng': -105.4832856}, 'viewport': {'northeast': {'lat': 39.79987348029149, 'lng': -105.4824909697085}, 'southwest': {'lat': 39.79717551970849, 'lng': -105.4851889302915}}}",Monarch Casino Black Hawk,"{'compound_code': 'QGX8+9M Black Hawk, Colorado, United States', 'global_code': '85FPQGX8+9M'}","['casino', 'tourist_attraction', 'point_of_interest', 'establishment']","488 Main Street, Black Hawk",39.798458399999994,-105.48328559999999,42.6969,2,food_water_shelter
"{'location': {'lat': 39.7984665, 'lng': -105.4877103}, 'viewport': {'northeast': {'lat': 39.79988798029149, 'lng': -105.4863369697085}, 'southwest': {'lat': 39.7971900197085, 'lng': -105.4890349302915}}}",Golden Gulch Casino,"{'compound_code': 'QGX6+9W Black Hawk, Colorado, United States', 'global_code': '85FPQGX6+9W'}","['casino', 'tourist_attraction', 'point_of_interest', 'establishment']","321 Main Street, Black Hawk",39.798466499999996,-105.48771029999999,43.0711,2,food_water_shelter
"{'location': {'lat': 39.7986857, 'lng': -105.4887472}, 'viewport': {'northeast': {'lat': 39.8001409802915, 'lng': -105.4873346697085}, 'southwest': {'lat': 39.7974430197085, 'lng': -105.4900326302915}}}",Golden Gates Casino,"{'compound_code': 'QGX6+FG Black Hawk, Colorado, United States', 'global_code': '85FPQGX6+FG'}","['casino', 'tourist_attraction', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']","261 Main Street, Black Hawk",39.7986857,-105.4887472,43.1625,2,food_water_shelter
"{'location': {'lat': 39.79874290000001, 'lng': -105.4878627}, 'viewport': {'northeast': {'lat': 39.8000500802915, 'lng': -105.4865290197085}, 'southwest': {'lat': 39.7973521197085, 'lng': -105.4892269802915}}}",Mardi Gras Casino,"{'compound_code': 'QGX6+FV Black Hawk, Colorado, United States', 'global_code': '85FPQGX6+FV'}","['casino', 'tourist_attraction', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","300 Main Street, Black Hawk",39.79874290000001,-105.48786270000001,43.0886,2,food_water_shelter
"{'location': {'lat': 39.7987576, 'lng': -105.486516}, 'viewport': {'northeast': {'lat': 39.8000210802915, 'lng': -105.4848195197085}, 'southwest': {'lat': 39.7973231197085, 'lng': -105.4875174802915}}}",Lady Luck Casino Black Hawk,"{'compound_code': 'QGX7+G9 Black Hawk, Colorado, United States', 'global_code': '85FPQGX7+G9'}","['casino', 'restaurant', 'food', 'point_of_interest', 'establishment']","340 Main Street, Black Hawk",39.7987576,-105.486516,42.975,2,food_water_shelter
"{'location': {'lat': 39.7993048, 'lng': -105.4894314}, 'viewport': {'northeast': {'lat': 39.80104783029149, 'lng': -105.4882215}, 'southwest': {'lat': 39.7983498697085, 'lng': -105.4920375}}}",The Lodge Casino,"{'compound_code': 'QGX6+P6 Black Hawk, Colorado, United States', 'global_code': '85FPQGX6+P6'}","['casino', 'lodging', 'point_of_interest', 'establishment']","240 Main Street, Black Hawk",39.799304799999994,-105.4894314,43.2307,2,food_water_shelter
"{'location': {'lat': 39.7997526, 'lng': -105.5089957}, 'viewport': {'northeast': {'lat': 39.8011974302915, 'lng': -105.5076301697085}, 'southwest': {'lat': 39.7984994697085, 'lng': -105.5103281302915}}}",Grand Z Casino Hotel,"{'compound_code': 'QFXR+WC Central City, Colorado, United States', 'global_code': '85FPQFXR+WC'}","['casino', 'lodging', 'point_of_interest', 'establishment']","321 Gregory Street, Central City",39.7997526,-105.5089957,44.8926,2,food_water_shelter
"{'location': {'lat': 39.8001371, 'lng': -105.4893899}, 'viewport': {'northeast': {'lat': 39.80130613029149, 'lng': -105.4881844}, 'southwest': {'lat': 39.79860816970849, 'lng': -105.4909828}}}",Ameristar Casino Resort Spa,"{'compound_code': 'RG26+36 Black Hawk, Colorado, United States', 'global_code': '85FPRG26+36'}","['casino', 'spa', 'lodging', 'point_of_interest', 'establishment']","111 Richman Street, Black Hawk",39.80013710000001,-105.48938989999999,43.2414,2,food_water_shelter
"{'location': {'lat': 39.8001831, 'lng': -105.5124983}, 'viewport': {'northeast': {'lat': 39.8015326802915, 'lng': -105.5112028697085}, 'southwest': {'lat': 39.7988347197085, 'lng': -105.5139008302915}}}",Dostal Alley Casino & Brew Pub,"{'compound_code': 'RF2Q+32 Central City, Colorado, United States', 'global_code': '85FPRF2Q+32'}","['bar', 'casino', 'restaurant', 'food', 'point_of_interest', 'establishment']","116 Main Street, Central City",39.8001831,-105.5124983,45.1959,2,food_water_shelter
"{'location': {'lat': 39.8002732, 'lng': -105.5114089}, 'viewport': {'northeast': {'lat': 39.8015829302915, 'lng': -105.5100579197085}, 'southwest': {'lat': 39.7988849697085, 'lng': -105.5127558802915}}}",Century Casino,"{'compound_code': 'RF2Q+4C Central City, Colorado, United States', 'global_code': '85FPRF2Q+4C'}","['casino', 'point_of_interest', 'establishment']","Gregory Street, Central City",39.8002732,-105.51140890000002,45.1053,2,food_water_shelter
"{'location': {'lat': 39.8005033, 'lng': -105.5127474}, 'viewport': {'northeast': {'lat': 39.80185323029149, 'lng': -105.5113285697085}, 'southwest': {'lat': 39.79915526970849, 'lng': -105.5140265302915}}}",The Famous Bonanza Casino,"{'compound_code': 'RF2P+6W Central City, Colorado, United States', 'global_code': '85FPRF2P+6W'}","['casino', 'tourist_attraction', 'point_of_interest', 'establishment']","107 Main Street, Central City",39.8005033,-105.51274740000001,45.2223,2,food_water_shelter
"{'location': {'lat': 39.80065, 'lng': -105.512545}, 'viewport': {'northeast': {'lat': 39.8018300802915, 'lng': -105.5108285697085}, 'southwest': {'lat': 39.7991321197085, 'lng': -105.5135265302915}}}",Century Casino & Hotel Central City,"{'compound_code': 'RF2P+7X Central City, Colorado, United States', 'global_code': '85FPRF2P+7X'}","['casino', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']","102 Main Street, Central City",39.80065,-105.51254499999999,45.2076,2,food_water_shelter
"{'location': {'lat': 39.8009398, 'lng': -105.4931558}, 'viewport': {'northeast': {'lat': 39.8023645302915, 'lng': -105.4917472197085}, 'southwest': {'lat': 39.7996665697085, 'lng': -105.4944451802915}}}",The Gilpin Casino,"{'compound_code': 'RG24+9P Black Hawk, Colorado, United States', 'global_code': '85FPRG24+9P'}","['casino', 'tourist_attraction', 'point_of_interest', 'establishment']","111 Main Street, Black Hawk",39.8009398,-105.4931558,43.5734,2,food_water_shelter
"{'location': {'lat': 39.80168609999999, 'lng': -105.4945222}, 'viewport': {'northeast': {'lat': 39.80300243029149, 'lng': -105.4931509197085}, 'southwest': {'lat': 39.80030446970849, 'lng': -105.4958488802915}}}",Sasquatch Casino,"{'compound_code': 'RG24+M5 Black Hawk, Colorado, United States', 'global_code': '85FPRG24+M5'}","['casino', 'tourist_attraction', 'point_of_interest', 'establishment']","125 Gregory Street, Black Hawk",39.80168609999999,-105.4945222,43.7018,2,food_water_shelter
"{'location': {'lat': 39.8020529, 'lng': -105.4941844}, 'viewport': {'northeast': {'lat': 39.8034455302915, 'lng': -105.4929048697085}, 'southwest': {'lat': 39.8007475697085, 'lng': -105.4956028302915}}}",Z Casino,"{'compound_code': 'RG24+R8 Black Hawk, Colorado, United States', 'global_code': '85FPRG24+R8'}","['casino', 'point_of_interest', 'establishment']","101 Gregory Street, Black Hawk",39.8020529,-105.49418440000001,43.6796,2,food_water_shelter
"{'location': {'lat': 39.8031283, 'lng': -104.98172}, 'viewport': {'northeast': {'lat': 39.8041587302915, 'lng': -104.9803742697085}, 'southwest': {'lat': 39.80146076970851, 'lng': -104.9830722302915}}}",Kellogg Co,"{'compound_code': 'R239+78 North Washington, Colorado, United States', 'global_code': '85FQR239+78'}","['bakery', 'food', 'point_of_interest', 'store', 'establishment']","451 East 58th Avenue # 1370, Denver",39.8031283,-104.98172,7.1497,2,food_water_shelter
"{'location': {'lat': 39.8056202, 'lng': -104.8918168}, 'viewport': {'northeast': {'lat': 39.80642488029149, 'lng': -104.88916855}, 'southwest': {'lat': 39.8037269197085, 'lng': -104.89465915}}}",Dick’s Sporting Goods Park,"{'compound_code': 'R445+67 Commerce City, Colorado, United States', 'global_code': '85FQR445+67'}","['stadium', 'point_of_interest', 'establishment']","6000 Victory Way, Commerce City",39.80562020000001,-104.8918168,11.2042,2,food_water_shelter
"{'location': {'lat': 39.82421069999999, 'lng': -104.984197}, 'viewport': {'northeast': {'lat': 39.82554203029149, 'lng': -104.9831874197085}, 'southwest': {'lat': 39.8228440697085, 'lng': -104.9858853802915}}}",Etai's Bakery Cafe,"{'compound_code': 'R2F8+M8 Denver, Colorado, United States', 'global_code': '85FQR2F8+M8'}","['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","101 East 70th Avenue, Denver",39.82421069999999,-104.984197,9.4733,2,food_water_shelter
"{'location': {'lat': 39.8265996, 'lng': -104.9154116}, 'viewport': {'northeast': {'lat': 39.8279000302915, 'lng': -104.9140867197085}, 'southwest': {'lat': 39.8252020697085, 'lng': -104.9167846802915}}}",Blackjack Pizza & Salads,"{'compound_code': 'R3GM+JR Commerce City, Colorado, United States', 'global_code': '85FQR3GM+JR'}","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","6225 East 71st Place, Commerce City",39.8265996,-104.9154116,11.6432,2,food_water_shelter
"{'location': {'lat': 39.8417163, 'lng': -105.4943269}, 'viewport': {'northeast': {'lat': 39.84307138029151, 'lng': -105.4929819697085}, 'southwest': {'lat': 39.84037341970851, 'lng': -105.4956799302915}}}",Cold Springs Campground,"{'compound_code': 'RGR4+M7 Black Hawk, Colorado, United States', 'global_code': '85FPRGR4+M7'}","['campground', 'lodging', 'park', 'point_of_interest', 'establishment']","12174 Colorado 119, Black Hawk",39.841716299999995,-105.4943269,44.5997,2,food_water_shelter
"{'location': {'lat': 39.84690500000001, 'lng': -105.1496981}, 'viewport': {'northeast': {'lat': 39.84818078029151, 'lng': -105.1484714697085}, 'southwest': {'lat': 39.84548281970851, 'lng': -105.1511694302915}}}",Frowdaddy Poker Tables,"{'compound_code': 'RVW2+Q4 Arvada, Colorado, United States', 'global_code': '85FPRVW2+Q4'}","['casino', 'general_contractor', 'point_of_interest', 'establishment']","8322 Beech Street, Arvada",39.84690500000001,-105.1496981,18.156,2,food_water_shelter
"{'location': {'lat': 39.8494378, 'lng': -105.0227882}, 'viewport': {'northeast': {'lat': 39.85078673029149, 'lng': -105.0213890697085}, 'southwest': {'lat': 39.8480887697085, 'lng': -105.0240870302915}}}",Blackjack Pizza & Salads,"{'compound_code': 'RXXG+QV Westminster, Colorado, United States', 'global_code': '85FPRXXG+QV'}","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","8410 Federal Boulevard, Westminster",39.8494378,-105.0227882,12.5791,2,food_water_shelter
"{'location': {'lat': 39.8532652, 'lng': -105.0540109}, 'viewport': {'northeast': {'lat': 39.8546793302915, 'lng': -105.0525932697085}, 'southwest': {'lat': 39.8519813697085, 'lng': -105.0552912302915}}}",Harbor Freight Tools,"{'compound_code': 'VW3W+89 Westminster, Colorado, United States', 'global_code': '85FPVW3W+89'}","['hardware_store', 'point_of_interest', 'store', 'establishment']","8601 Sheridan Boulevard, Westminster",39.8532652,-105.05401090000002,13.8152,2,food_water_shelter
"{'location': {'lat': 39.8570274, 'lng': -105.0576344}, 'viewport': {'northeast': {'lat': 39.8584861302915, 'lng': -105.0564513197085}, 'southwest': {'lat': 39.8557881697085, 'lng': -105.0591492802915}}}",Olive Garden Italian Restaurant,"{'compound_code': 'VW4R+RW Westminster, Colorado, United States', 'global_code': '85FPVW4R+RW'}","['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","5551 West 88th Avenue, Westminster",39.8570274,-105.0576344,14.3228,2,food_water_shelter
"{'location': {'lat': 39.85797290000001, 'lng': -104.6675412}, 'viewport': {'northeast': {'lat': 39.85932188029151, 'lng': -104.6661922197085}, 'southwest': {'lat': 39.85662391970851, 'lng': -104.6688901802915}}}",New Belgium Hub,"{'compound_code': 'V85J+5X Denver, Colorado, United States', 'global_code': '85FQV85J+5X'}","['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","Denver International Airport, 8500 Peña Boulevard, Denver",39.85797290000001,-104.6675412,30.6014,2,food_water_shelter
"{'location': {'lat': 39.85891049999999, 'lng': -104.9070806}, 'viewport': {'northeast': {'lat': 39.86053773029149, 'lng': -104.9051295697085}, 'southwest': {'lat': 39.85783976970849, 'lng': -104.9078275302915}}}",Mile High Flea Market,"{'compound_code': 'V35V+H5 Henderson, Colorado, United States', 'global_code': '85FQV35V+H5'}","['pet_store', 'tourist_attraction', 'car_repair', 'home_goods_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","7007 East 88th Avenue, Henderson",39.85891049999999,-104.90708059999999,15.1019,2,food_water_shelter
"{'location': {'lat': 39.861225, 'lng': -105.052475}, 'viewport': {'northeast': {'lat': 39.8625826302915, 'lng': -105.0510049197085}, 'southwest': {'lat': 39.85988466970851, 'lng': -105.0537028802915}}}",Sweet Tomatoes,"{'compound_code': 'VW6X+F2 Westminster, Colorado, United States', 'global_code': '85FPVW6X+F2'}","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","8971 Yates Street, Westminster",39.861225,-105.052475,14.585,2,food_water_shelter
"{'location': {'lat': 39.8635391, 'lng': -105.008949}, 'viewport': {'northeast': {'lat': 39.8648674802915, 'lng': -105.0075999697085}, 'southwest': {'lat': 39.8621695197085, 'lng': -105.0102979302915}}}",Holiday Hills Village,"{'compound_code': 'VX7R+CC Denver, Colorado, United States', 'global_code': '85FPVX7R+CC'}","['rv_park', 'lodging', 'point_of_interest', 'establishment']","2000 West 92nd Avenue, Denver",39.8635391,-105.008949,13.9292,2,food_water_shelter
"{'location': {'lat': 39.8648414, 'lng': -105.4033706}, 'viewport': {'northeast': {'lat': 39.86623403029149, 'lng': -105.4020581697085}, 'southwest': {'lat': 39.86353606970849, 'lng': -105.4047561302915}}}",Rifleman Phillips Campground,"{'compound_code': 'VH7W+WM Coal Creek Canyon, Colorado, United States', 'global_code': '85FPVH7W+WM'}","['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",Black Hawk,39.864841399999996,-105.4033706,37.9963,2,food_water_shelter
"{'location': {'lat': 39.86520649999999, 'lng': -105.0017128}, 'viewport': {'northeast': {'lat': 39.86653958029149, 'lng': -105.0003197197085}, 'southwest': {'lat': 39.8638416197085, 'lng': -105.0030176802915}}}",The Grove at Alta Ridge,"{'compound_code': 'VX8X+38 Thornton, Colorado, United States', 'global_code': '85FPVX8X+38'}","['rv_park', 'lodging', 'point_of_interest', 'establishment']","1201 West Thornton Parkway, Thornton",39.86520649999999,-105.0017128,14.0569,2,food_water_shelter
"{'location': {'lat': 39.8662044, 'lng': -104.9753607}, 'viewport': {'northeast': {'lat': 39.8675533802915, 'lng': -104.9740117197085}, 'southwest': {'lat': 39.8648554197085, 'lng': -104.9767096802915}}}",Five Star Stadium,"{'compound_code': 'V28F+FV Thornton, Colorado, United States', 'global_code': '85FQV28F+FV'}","['stadium', 'point_of_interest', 'establishment']","9351 Washington Street, Thornton",39.8662044,-104.97536070000001,14.190999999999999,2,food_water_shelter
"{'location': {'lat': 39.8668133, 'lng': -105.0174594}, 'viewport': {'northeast': {'lat': 39.8680975802915, 'lng': -105.0161141697085}, 'southwest': {'lat': 39.8653996197085, 'lng': -105.0188121302915}}}",Kimberly Hills,"{'compound_code': 'VX8M+P2 Federal Heights, Colorado, United States', 'global_code': '85FPVX8M+P2'}","['rv_park', 'lodging', 'point_of_interest', 'establishment']","2551 West 92nd Avenue, Federal Heights",39.8668133,-105.0174594,14.3909,2,food_water_shelter
"{'location': {'lat': 39.8716141, 'lng': -105.0110621}, 'viewport': {'northeast': {'lat': 39.8730483302915, 'lng': -105.0095600697085}, 'southwest': {'lat': 39.8703503697085, 'lng': -105.0122580302915}}}",Redwood Estates,"{'compound_code': 'VXCQ+JH Thornton, Colorado, United States', 'global_code': '85FPVXCQ+JH'}","['rv_park', 'lodging', 'point_of_interest', 'establishment']","9595 Pecos Street, Thornton",39.8716141,-105.0110621,14.843,2,food_water_shelter
"{'location': {'lat': 39.8729513, 'lng': -105.0201791}, 'viewport': {'northeast': {'lat': 39.8743004802915, 'lng': -105.0186134197085}, 'southwest': {'lat': 39.8716025197085, 'lng': -105.0213113802915}}}",Denver Cascade MH Community,"{'compound_code': 'VXFH+5W Federal Heights, Colorado, United States', 'global_code': '85FPVXFH+5W'}","['rv_park', 'lodging', 'point_of_interest', 'establishment']","9650 Federal Boulevard, Denver",39.8729513,-105.0201791,15.1032,2,food_water_shelter
