geometry,name,plus_code,types,vicinity,latitude,longitude,lifeline_number,lifeline_category
"{'location': {'lat': 39.8031283, 'lng': -104.98172}, 'viewport': {'northeast': {'lat': 39.8041587302915, 'lng': -104.9803742697085}, 'southwest': {'lat': 39.80146076970851, 'lng': -104.9830722302915}}}",Kellogg Co,"{'compound_code': 'R239+78 North Washington, Colorado, United States', 'global_code': '85FQR239+78'}","['bakery', 'food', 'point_of_interest', 'store', 'establishment']","451 East 58th Avenue # 1370, Denver",39.8031283,-104.98172,2,food_water_shelter
"{'location': {'lat': 39.80467429999999, 'lng': -104.9281392}, 'viewport': {'northeast': {'lat': 39.80583343029151, 'lng': -104.9271501197085}, 'southwest': {'lat': 39.80313546970851, 'lng': -104.9298480802915}}}",Walmart Supercenter,"{'compound_code': 'R33C+VP Commerce City, Colorado, United States', 'global_code': '85FQR33C+VP'}","['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'food', 'point_of_interest', 'store', 'establishment']","5990 Dahlia Street, Commerce City",39.80467429999999,-104.9281392,2,food_water_shelter
"{'location': {'lat': 39.8056202, 'lng': -104.8918168}, 'viewport': {'northeast': {'lat': 39.80642488029149, 'lng': -104.88916855}, 'southwest': {'lat': 39.8037269197085, 'lng': -104.89465915}}}",Dick’s Sporting Goods Park,"{'compound_code': 'R445+67 Commerce City, Colorado, United States', 'global_code': '85FQR445+67'}","['stadium', 'point_of_interest', 'establishment']","6000 Victory Way, Commerce City",39.80562020000001,-104.8918168,2,food_water_shelter
"{'location': {'lat': 39.8064367, 'lng': -104.9320606}, 'viewport': {'northeast': {'lat': 39.8077851802915, 'lng': -104.9306339697085}, 'southwest': {'lat': 39.8050872197085, 'lng': -104.9333319302915}}}",Walgreens,"{'compound_code': 'R349+H5 Commerce City, Colorado, United States', 'global_code': '85FQR349+H5'}","['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","6011 Dexter Street, Commerce City",39.806436700000006,-104.93206059999999,2,food_water_shelter
"{'location': {'lat': 39.8099552, 'lng': -105.0228935}, 'viewport': {'northeast': {'lat': 39.8114106802915, 'lng': -105.0215436697085}, 'southwest': {'lat': 39.8087127197085, 'lng': -105.0242416302915}}}",Garden Meadows,"{'compound_code': 'RX5G+XR Arvada, Colorado, United States', 'global_code': '85FPRX5G+XR'}","['rv_park', 'lodging', 'point_of_interest', 'establishment']","6250 North Federal Boulevard, Arvada",39.809955200000005,-105.02289350000001,2,food_water_shelter
"{'location': {'lat': 39.8122368, 'lng': -105.1290628}, 'viewport': {'northeast': {'lat': 39.8136900302915, 'lng': -105.1277177197085}, 'southwest': {'lat': 39.8109920697085, 'lng': -105.1304156802915}}}",Walgreens,"{'compound_code': 'RV6C+V9 Arvada, Colorado, United States', 'global_code': '85FPRV6C+V9'}","['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","11602 West 64th Avenue, Arvada",39.812236799999994,-105.1290628,2,food_water_shelter
"{'location': {'lat': 39.8122777, 'lng': -105.0540456}, 'viewport': {'northeast': {'lat': 39.8135252802915, 'lng': -105.0526977697085}, 'southwest': {'lat': 39.8108273197085, 'lng': -105.0553957302915}}}",Walgreens,"{'compound_code': 'RW6W+W9 Arvada, Colorado, United States', 'global_code': '85FPRW6W+W9'}","['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","6395 Sheridan Boulevard, Arvada",39.8122777,-105.0540456,2,food_water_shelter
"{'location': {'lat': 39.8169001, 'lng': -105.0822059}, 'viewport': {'northeast': {'lat': 39.81819393029149, 'lng': -105.0808560197085}, 'southwest': {'lat': 39.81549596970849, 'lng': -105.0835539802915}}}",Walgreens,"{'compound_code': 'RW89+Q4 Arvada, Colorado, United States', 'global_code': '85FPRW89+Q4'}","['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","6603 Wadsworth Boulevard, Arvada",39.8169001,-105.08220590000002,2,food_water_shelter
"{'location': {'lat': 39.82001169999999, 'lng': -104.9251574}, 'viewport': {'northeast': {'lat': 39.8214055802915, 'lng': -104.9238091197085}, 'southwest': {'lat': 39.8187076197085, 'lng': -104.9265070802915}}}",Shady Lane,"{'compound_code': 'R3CF+2W Commerce City, Colorado, United States', 'global_code': '85FQR3CF+2W'}","['rv_park', 'lodging', 'point_of_interest', 'establishment']","6791 Colorado 2, Commerce City",39.82001169999999,-104.9251574,2,food_water_shelter
"{'location': {'lat': 39.82421069999999, 'lng': -104.984197}, 'viewport': {'northeast': {'lat': 39.82554203029149, 'lng': -104.9831874197085}, 'southwest': {'lat': 39.8228440697085, 'lng': -104.9858853802915}}}",Etai's Bakery Cafe,"{'compound_code': 'R2F8+M8 Denver, Colorado, United States', 'global_code': '85FQR2F8+M8'}","['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","101 East 70th Avenue, Denver",39.82421069999999,-104.984197,2,food_water_shelter
"{'location': {'lat': 39.8258333, 'lng': -105.0558333}, 'viewport': {'northeast': {'lat': 39.8271812802915, 'lng': -105.0543539197085}, 'southwest': {'lat': 39.8244833197085, 'lng': -105.0570518802915}}}",Walmart Supercenter,"{'compound_code': 'RWGV+8M Westminster, Colorado, United States', 'global_code': '85FPRWGV+8M'}","['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'food', 'point_of_interest', 'store', 'establishment']","7155 Sheridan Boulevard, Westminster",39.8258333,-105.05583329999999,2,food_water_shelter
"{'location': {'lat': 39.8265996, 'lng': -104.9154116}, 'viewport': {'northeast': {'lat': 39.8279000302915, 'lng': -104.9140867197085}, 'southwest': {'lat': 39.8252020697085, 'lng': -104.9167846802915}}}",Blackjack Pizza & Salads,"{'compound_code': 'R3GM+JR Commerce City, Colorado, United States', 'global_code': '85FQR3GM+JR'}","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","6225 East 71st Place, Commerce City",39.8265996,-104.9154116,2,food_water_shelter
"{'location': {'lat': 39.8277331, 'lng': -105.0257601}, 'viewport': {'northeast': {'lat': 39.8290851302915, 'lng': -105.0243168697085}, 'southwest': {'lat': 39.8263871697085, 'lng': -105.0270148302915}}}",Walgreens,"{'compound_code': 'RXHF+3M Westminster, Colorado, United States', 'global_code': '85FPRXHF+3M'}","['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","7211 Federal Boulevard, Westminster",39.8277331,-105.0257601,2,food_water_shelter
"{'location': {'lat': 39.8373033, 'lng': -104.9255649}, 'viewport': {'northeast': {'lat': 39.8386499302915, 'lng': -104.9243082697085}, 'southwest': {'lat': 39.8359519697085, 'lng': -104.9270062302915}}}",Commerce Heights,"{'compound_code': 'R3PF+WQ Commerce City, Colorado, United States', 'global_code': '85FQR3PF+WQ'}","['rv_park', 'lodging', 'point_of_interest', 'establishment']","7701 Brighton Boulevard, Commerce City",39.8373033,-104.9255649,2,food_water_shelter
"{'location': {'lat': 39.8376274, 'lng': -104.9682645}, 'viewport': {'northeast': {'lat': 39.83922563029149, 'lng': -104.9669155197085}, 'southwest': {'lat': 39.8365276697085, 'lng': -104.9696134802915}}}",Franklin Mobile Home Park,"{'compound_code': 'R2QJ+3M Denver, Colorado, United States', 'global_code': '85FQR2QJ+3M'}","['rv_park', 'lodging', 'point_of_interest', 'establishment']","1616 East 78th Avenue, Denver",39.837627399999995,-104.9682645,2,food_water_shelter
"{'location': {'lat': 39.8494378, 'lng': -105.0227882}, 'viewport': {'northeast': {'lat': 39.85078673029149, 'lng': -105.0213890697085}, 'southwest': {'lat': 39.8480887697085, 'lng': -105.0240870302915}}}",Blackjack Pizza & Salads,"{'compound_code': 'RXXG+QV Westminster, Colorado, United States', 'global_code': '85FPRXXG+QV'}","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","8410 Federal Boulevard, Westminster",39.8494378,-105.0227882,2,food_water_shelter
"{'location': {'lat': 39.8513619, 'lng': -104.9830325}, 'viewport': {'northeast': {'lat': 39.85271103029149, 'lng': -104.9810172697085}, 'southwest': {'lat': 39.8500130697085, 'lng': -104.9837152302915}}}",Subway,"{'compound_code': 'V228+GQ Thornton, Colorado, United States', 'global_code': '85FQV228+GQ'}","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","8501 Grant Street, Thornton",39.8513619,-104.9830325,2,food_water_shelter
"{'location': {'lat': 39.8558291, 'lng': -104.9786654}, 'viewport': {'northeast': {'lat': 39.8571785302915, 'lng': -104.9772382197085}, 'southwest': {'lat': 39.8544805697085, 'lng': -104.9799361802915}}}",Walgreens,"{'compound_code': 'V24C+8G Thornton, Colorado, United States', 'global_code': '85FQV24C+8G'}","['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","8799 Washington Street, Thornton",39.8558291,-104.97866540000001,2,food_water_shelter
"{'location': {'lat': 39.8635391, 'lng': -105.008949}, 'viewport': {'northeast': {'lat': 39.8648674802915, 'lng': -105.0075999697085}, 'southwest': {'lat': 39.8621695197085, 'lng': -105.0102979302915}}}",Holiday Hills Village,"{'compound_code': 'VX7R+CC Denver, Colorado, United States', 'global_code': '85FPVX7R+CC'}","['rv_park', 'lodging', 'point_of_interest', 'establishment']","2000 West 92nd Avenue, Denver",39.8635391,-105.008949,2,food_water_shelter
"{'location': {'lat': 39.86520649999999, 'lng': -105.0017128}, 'viewport': {'northeast': {'lat': 39.86653958029149, 'lng': -105.0003197197085}, 'southwest': {'lat': 39.8638416197085, 'lng': -105.0030176802915}}}",The Grove at Alta Ridge,"{'compound_code': 'VX8X+38 Thornton, Colorado, United States', 'global_code': '85FPVX8X+38'}","['rv_park', 'lodging', 'point_of_interest', 'establishment']","1201 West Thornton Parkway, Thornton",39.86520649999999,-105.0017128,2,food_water_shelter
"{'location': {'lat': 39.8662044, 'lng': -104.9753607}, 'viewport': {'northeast': {'lat': 39.8675533802915, 'lng': -104.9740117197085}, 'southwest': {'lat': 39.8648554197085, 'lng': -104.9767096802915}}}",Five Star Stadium,"{'compound_code': 'V28F+FV Thornton, Colorado, United States', 'global_code': '85FQV28F+FV'}","['stadium', 'point_of_interest', 'establishment']","9351 Washington Street, Thornton",39.8662044,-104.97536070000001,2,food_water_shelter
"{'location': {'lat': 39.8668133, 'lng': -105.0174594}, 'viewport': {'northeast': {'lat': 39.8680975802915, 'lng': -105.0161141697085}, 'southwest': {'lat': 39.8653996197085, 'lng': -105.0188121302915}}}",Kimberly Hills,"{'compound_code': 'VX8M+P2 Federal Heights, Colorado, United States', 'global_code': '85FPVX8M+P2'}","['rv_park', 'lodging', 'point_of_interest', 'establishment']","2551 West 92nd Avenue, Federal Heights",39.8668133,-105.0174594,2,food_water_shelter
"{'location': {'lat': 39.8716141, 'lng': -105.0110621}, 'viewport': {'northeast': {'lat': 39.8730483302915, 'lng': -105.0095600697085}, 'southwest': {'lat': 39.8703503697085, 'lng': -105.0122580302915}}}",Redwood Estates,"{'compound_code': 'VXCQ+JH Thornton, Colorado, United States', 'global_code': '85FPVXCQ+JH'}","['rv_park', 'lodging', 'point_of_interest', 'establishment']","9595 Pecos Street, Thornton",39.8716141,-105.0110621,2,food_water_shelter
"{'location': {'lat': 39.8729513, 'lng': -105.0201791}, 'viewport': {'northeast': {'lat': 39.8743004802915, 'lng': -105.0186134197085}, 'southwest': {'lat': 39.8716025197085, 'lng': -105.0213113802915}}}",Denver Cascade MH Community,"{'compound_code': 'VXFH+5W Federal Heights, Colorado, United States', 'global_code': '85FPVXFH+5W'}","['rv_park', 'lodging', 'point_of_interest', 'establishment']","9650 Federal Boulevard, Denver",39.8729513,-105.0201791,2,food_water_shelter
"{'location': {'lat': 39.6246603, 'lng': -105.0200245}, 'viewport': {'northeast': {'lat': 39.6258865302915, 'lng': -105.0186762197085}, 'southwest': {'lat': 39.6231885697085, 'lng': -105.0213741802915}}}",Walgreens,"{'compound_code': 'JXFH+VX Littleton, Colorado, United States', 'global_code': '85FPJXFH+VX'}","['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","2697 West Belleview Avenue, Littleton",39.624660299999995,-105.0200245,3,health_medical
"{'location': {'lat': 39.6292218, 'lng': -104.898827}, 'viewport': {'northeast': {'lat': 39.63047968029149, 'lng': -104.8974948697085}, 'southwest': {'lat': 39.62778171970849, 'lng': -104.9001928302915}}}",Cremation Options,"{'compound_code': 'J4H2+MF Denver, Colorado, United States', 'global_code': '85FQJ4H2+MF'}","['funeral_home', 'point_of_interest', 'establishment']","4600 South Syracuse Street, Denver",39.629221799999996,-104.898827,3,health_medical
"{'location': {'lat': 39.65232869999999, 'lng': -104.9988105}, 'viewport': {'northeast': {'lat': 39.65367638029149, 'lng': -104.9975608697085}, 'southwest': {'lat': 39.65097841970849, 'lng': -105.0002588302915}}}",Chavkin Matthew DVM,"{'compound_code': 'M222+WF Englewood, Colorado, United States', 'global_code': '85FQM222+WF'}","['veterinary_care', 'point_of_interest', 'establishment']","3550 South Jason Street, Englewood",39.65232869999999,-104.9988105,3,health_medical
"{'location': {'lat': 39.65235699999999, 'lng': -104.878621}, 'viewport': {'northeast': {'lat': 39.6537138802915, 'lng': -104.8770643197085}, 'southwest': {'lat': 39.6510159197085, 'lng': -104.8797622802915}}}",Walmart Pharmacy,"{'compound_code': 'M42C+WH Denver, Colorado, United States', 'global_code': '85FQM42C+WH'}","['pharmacy', 'department_store', 'health', 'point_of_interest', 'store', 'establishment']","9400 East Hampden Avenue, Denver",39.65235699999999,-104.878621,3,health_medical
"{'location': {'lat': 39.6524104, 'lng': -104.9986966}, 'viewport': {'northeast': {'lat': 39.65374183029149, 'lng': -104.9975057197085}, 'southwest': {'lat': 39.6510438697085, 'lng': -105.0002036802915}}}",Wheeler Steven L DVM,"{'compound_code': 'M222+XG Englewood, Colorado, United States', 'global_code': '85FQM222+XG'}","['veterinary_care', 'point_of_interest', 'establishment']","3550 South Jason Street, Englewood",39.6524104,-104.9986966,3,health_medical
"{'location': {'lat': 39.65242080000001, 'lng': -104.9987261}, 'viewport': {'northeast': {'lat': 39.6537470302915, 'lng': -104.9975204697085}, 'southwest': {'lat': 39.6510490697085, 'lng': -105.0002184302915}}}","Donald S. Westfall, DVM","{'compound_code': 'M222+XG Englewood, Colorado, United States', 'global_code': '85FQM222+XG'}","['veterinary_care', 'point_of_interest', 'establishment']","3550 South Jason Street, Englewood",39.65242080000001,-104.9987261,3,health_medical
"{'location': {'lat': 39.6524335, 'lng': -104.9987277}, 'viewport': {'northeast': {'lat': 39.6537533802915, 'lng': -104.9975212697085}, 'southwest': {'lat': 39.65105541970851, 'lng': -105.0002192302915}}}",VRCC Veterinary Specialty and Emergency Hospital,"{'compound_code': 'M222+XG Englewood, Colorado, United States', 'global_code': '85FQM222+XG'}","['veterinary_care', 'point_of_interest', 'establishment']","3550 South Jason Street, Englewood",39.6524335,-104.9987277,3,health_medical
"{'location': {'lat': 39.6525761, 'lng': -104.8880548}, 'viewport': {'northeast': {'lat': 39.6538437302915, 'lng': -104.8867058697085}, 'southwest': {'lat': 39.6511457697085, 'lng': -104.8894038302915}}}","Olinger Hampden Funeral, Cremation & Cemetery","{'compound_code': 'M436+2Q Denver, Colorado, United States', 'global_code': '85FQM436+2Q'}","['funeral_home', 'point_of_interest', 'establishment']","8600 East Hampden Avenue, Denver",39.6525761,-104.88805479999999,3,health_medical
"{'location': {'lat': 39.6528635, 'lng': -104.9050876}, 'viewport': {'northeast': {'lat': 39.6543034302915, 'lng': -104.9037395697085}, 'southwest': {'lat': 39.6516054697085, 'lng': -104.9064375302915}}}",Walgreens,"{'compound_code': 'M33V+4X Denver, Colorado, United States', 'global_code': '85FQM33V+4X'}","['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","7190 East Hampden Avenue, Denver",39.6528635,-104.90508759999999,3,health_medical
"{'location': {'lat': 39.65388480000001, 'lng': -104.9805872}, 'viewport': {'northeast': {'lat': 39.6551074802915, 'lng': -104.9794475197085}, 'southwest': {'lat': 39.6524095197085, 'lng': -104.9821454802915}}}",Swedish Medical Center,"{'compound_code': 'M239+HQ Englewood, Colorado, United States', 'global_code': '85FQM239+HQ'}","['hospital', 'point_of_interest', 'establishment']","501 East Hampden Avenue, Englewood",39.65388480000001,-104.9805872,3,health_medical
"{'location': {'lat': 39.65427, 'lng': -104.978889}, 'viewport': {'northeast': {'lat': 39.6556987802915, 'lng': -104.9771837197085}, 'southwest': {'lat': 39.6530008197085, 'lng': -104.9798816802915}}}",Craig Hospital,"{'compound_code': 'M23C+PC Englewood, Colorado, United States', 'global_code': '85FQM23C+PC'}","['hospital', 'point_of_interest', 'establishment']","3425 South Clarkson Street, Englewood",39.654270000000004,-104.978889,3,health_medical
"{'location': {'lat': 39.65463179999999, 'lng': -105.0511591}, 'viewport': {'northeast': {'lat': 39.6561305802915, 'lng': -105.0498128697085}, 'southwest': {'lat': 39.6534326197085, 'lng': -105.0525108302915}}}",King Soopers Pharmacy,"{'compound_code': 'MW3X+VG Denver, Colorado, United States', 'global_code': '85FPMW3X+VG'}","['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","3100 South Sheridan Boulevard Unit 2, Denver",39.65463179999999,-105.0511591,3,health_medical
"{'location': {'lat': 39.660239, 'lng': -104.855294}, 'viewport': {'northeast': {'lat': 39.6614666302915, 'lng': -104.8538966697085}, 'southwest': {'lat': 39.6587686697085, 'lng': -104.8565946302915}}}","Horan & McConaty Funeral Service, Aurora- Cremation, Burial, Preplanning, Cremation Gardens","{'compound_code': 'M46V+3V Aurora, Colorado, United States', 'global_code': '85FQM46V+3V'}","['cemetery', 'funeral_home', 'point_of_interest', 'establishment']","11150 East Dartmouth Avenue (At, South Parker Road, Aurora",39.660239000000004,-104.855294,3,health_medical
